,event_people_assoc_id,event_id,person_id,person_role
2700265,17487,7674,1403.0,
2700266,17488,7674,1404.0,
2700267,17489,7674,1405.0,
2700268,17490,7674,1406.0,
2700269,17491,7674,1407.0,
2700270,17492,7674,1408.0,
2700274,17493,7674,1409.0,
2700275,17494,7675,47.0,
2700906,17495,7676,522.0,
2701012,17496,7676,523.0,
2701016,17497,7677,1402.0,
2701184,17498,7677,1403.0,
2701185,17499,7677,1404.0,
2701186,17500,7677,1405.0,
2701187,17501,7677,1406.0,
2701188,17502,7677,1407.0,
2701189,17503,7677,1408.0,
2701193,17504,7677,1409.0,
2701194,17505,7678,47.0,
2701825,17506,7679,522.0,
2701931,17507,7679,523.0,
2701935,17508,7680,1402.0,
2702103,17509,7680,1403.0,
2702104,17510,7680,1404.0,
2702105,17511,7680,1405.0,
2702106,17512,7680,1406.0,
2702107,17513,7680,1407.0,
2702108,17514,7680,1408.0,
2702112,17515,7680,1409.0,
2702113,17516,7681,47.0,
2702744,17517,7682,522.0,
2702850,17518,7682,523.0,
2702854,17519,7683,1402.0,
2703022,17520,7683,1403.0,
2703023,17521,7683,1404.0,
2703024,17522,7683,1405.0,
2703025,17523,7683,1406.0,
2703026,17524,7683,1407.0,
2703027,17525,7683,1408.0,
2703031,17526,7683,1409.0,
2703032,17527,7684,2983.0,
2703033,17528,7684,2984.0,
2703034,17529,7685,522.0,
2703140,17530,7685,523.0,
2703144,17531,7686,1402.0,
2703312,17532,7686,1403.0,
2703313,17533,7686,1404.0,
2703314,17534,7686,1405.0,
2703315,17535,7686,1406.0,
2703316,17536,7686,1407.0,
2703317,17537,7686,1408.0,
2703321,17538,7686,1409.0,
2703322,17539,7687,47.0,
2703953,17540,7688,522.0,
2704059,17541,7688,523.0,
2704063,17542,7689,47.0,
2704694,17543,7690,522.0,
2704800,17544,7690,523.0,
2704804,17545,7691,1402.0,
2704972,17546,7691,1403.0,
2704973,17547,7691,1404.0,
2704974,17548,7691,1405.0,
2704975,17549,7691,1406.0,
2704976,17550,7691,1407.0,
2704977,17551,7691,1408.0,
2704981,17552,7691,1409.0,
2704982,17553,7692,47.0,
2705613,17554,7693,3018.0,
2705616,17555,7693,3019.0,
2705830,17556,7694,1166.0,
2706181,17557,7694,1167.0,
2706183,17558,7695,978.0,
2706497,17559,7695,979.0,
2706498,17560,7696,2605.0,
2706499,17561,7696,2606.0,
2706500,17562,7696,2607.0,
2706501,17563,7696,2608.0,
2706637,17564,7697,1166.0,
2706988,17565,7697,1167.0,
2706990,17566,7698,978.0,
2707304,17567,7698,979.0,
2707305,17568,7699,2605.0,
2707306,17569,7699,2606.0,
2707307,17570,7699,2607.0,
2707308,17571,7699,2608.0,
2707444,17572,7700,1166.0,
2707795,17573,7700,1167.0,
2707797,17574,7701,692.0,
2707889,17575,7701,693.0,
2707893,17576,7701,694.0,
2707894,17577,7701,695.0,
2707895,17578,7701,696.0,
2707896,17579,7702,2605.0,
2707897,17580,7702,2606.0,
2707898,17581,7702,2607.0,
2707899,17582,7702,2608.0,
2708035,17583,7703,978.0,
2708349,17584,7703,979.0,
2708350,17585,7704,692.0,
2708442,17586,7704,693.0,
2708446,17587,7704,694.0,
2708447,17588,7704,695.0,
2708448,17589,7704,696.0,
2708449,17590,7705,2605.0,
2708450,17591,7705,2606.0,
2708451,17592,7705,2607.0,
2708452,17593,7705,2608.0,
2708588,17594,7706,1166.0,
2708939,17595,7706,1167.0,
2708941,17596,7707,978.0,
2709255,17597,7707,979.0,
2709256,17598,7708,2605.0,
2709257,17599,7708,2606.0,
2709258,17600,7708,2607.0,
2709259,17601,7708,2608.0,
2709395,17602,7709,978.0,
2709709,17603,7709,979.0,
2709710,17604,7710,1166.0,
2710061,17605,7710,1167.0,
2710063,17606,7711,2605.0,
2710064,17607,7711,2606.0,
2710065,17608,7711,2607.0,
2710066,17609,7711,2608.0,
2710202,17610,7712,1166.0,
2710553,17611,7712,1167.0,
2710555,17612,7713,692.0,
2710647,17613,7713,693.0,
2710651,17614,7713,694.0,
2710652,17615,7713,695.0,
2710653,17616,7713,696.0,
2710654,17617,7714,2605.0,
2710655,17618,7714,2606.0,
2710656,17619,7714,2607.0,
2710657,17620,7714,2608.0,
2710793,17621,7715,1166.0,
2711144,17622,7715,1167.0,
2711146,17623,7716,692.0,
2711238,17624,7716,693.0,
2711242,17625,7716,694.0,
2711243,17626,7716,695.0,
2711244,17627,7716,696.0,
2711245,17628,7717,2605.0,
2711246,17629,7717,2606.0,
2711247,17630,7717,2607.0,
2711248,17631,7717,2608.0,
2711384,17632,7718,978.0,
2711698,17633,7718,979.0,
2711699,17634,7719,47.0,
2712330,17635,7720,1166.0,
2712681,17636,7720,1167.0,
2712683,17637,7721,692.0,
2712775,17638,7721,693.0,
2712779,17639,7721,694.0,
2712780,17640,7721,695.0,
2712781,17641,7721,696.0,
2712782,17642,7722,2605.0,
2712783,17643,7722,2606.0,
2712784,17644,7722,2607.0,
2712785,17645,7722,2608.0,
2712921,17646,7723,978.0,
2713235,17647,7723,979.0,
2713236,17648,7724,692.0,
2713328,17649,7724,693.0,
2713332,17650,7724,694.0,
2713333,17651,7724,695.0,
2713334,17652,7724,696.0,
2713335,17653,7725,2605.0,
2713336,17654,7725,2606.0,
2713337,17655,7725,2607.0,
2713338,17656,7725,2608.0,
2713474,17657,7726,1166.0,
2713825,17658,7726,1167.0,
2713827,17659,7727,978.0,
2714141,17660,7727,979.0,
2714142,17661,7728,2605.0,
2714143,17662,7728,2606.0,
2714144,17663,7728,2607.0,
2714145,17664,7728,2608.0,
2714281,17665,7729,3087.0,
2714287,17666,7729,3088.0,
2714288,17667,7729,3089.0,
2714290,17668,7729,3090.0,
2714291,17669,7729,3091.0,
2714294,17670,7729,3092.0,
2714295,17671,7729,3093.0,
2714304,17672,7730,522.0,
2714410,17673,7730,523.0,
2714414,17674,7731,1402.0,
2714582,17675,7731,1403.0,
2714583,17676,7731,1404.0,
2714584,17677,7731,1405.0,
2714585,17678,7731,1406.0,
2714586,17679,7731,1407.0,
2714587,17680,7731,1408.0,
2714591,17681,7731,1409.0,
2714592,17682,7732,47.0,
2715223,17683,7733,522.0,
2715329,17684,7733,523.0,
2715333,17685,7734,1402.0,
2715501,17686,7734,1403.0,
2715502,17687,7734,1404.0,
2715503,17688,7734,1405.0,
2715504,17689,7734,1406.0,
2715505,17690,7734,1407.0,
2715506,17691,7734,1408.0,
2715510,17692,7734,1409.0,
2715511,17693,7735,47.0,
2716142,17694,7736,522.0,
2716248,17695,7736,523.0,
2716252,17696,7737,1402.0,
2716420,17697,7737,1403.0,
2716421,17698,7737,1404.0,
2716422,17699,7737,1405.0,
2716423,17700,7737,1406.0,
2716424,17701,7737,1407.0,
2716425,17702,7737,1408.0,
2716429,17703,7737,1409.0,
2716430,17704,7738,47.0,
2717061,17705,7739,522.0,
2717167,17706,7739,523.0,
2717171,17707,7740,1402.0,
2717339,17708,7740,1403.0,
2717340,17709,7740,1404.0,
2717341,17710,7740,1405.0,
2717342,17711,7740,1406.0,
2717343,17712,7740,1407.0,
2717344,17713,7740,1408.0,
2717348,17714,7740,1409.0,
2717349,17715,7741,47.0,
2717980,17716,7742,522.0,
2718086,17717,7742,523.0,
2718090,17718,7743,1402.0,
2718258,17719,7743,1403.0,
2718259,17720,7743,1404.0,
2718260,17721,7743,1405.0,
2718261,17722,7743,1406.0,
2718262,17723,7743,1407.0,
2718263,17724,7743,1408.0,
2718267,17725,7743,1409.0,
2718268,17726,7744,978.0,
2718582,17727,7744,979.0,
2718583,17728,7745,692.0,
2718675,17729,7745,693.0,
2718679,17730,7745,694.0,
2718680,17731,7745,695.0,
2718681,17732,7745,696.0,
2718682,17733,7746,2605.0,
2718683,17734,7746,2606.0,
2718684,17735,7746,2607.0,
2718685,17736,7746,2608.0,
2718821,17737,7747,47.0,
2719452,17738,7748,522.0,
2719558,17739,7748,523.0,
2719562,17740,7749,1402.0,
2719730,17741,7749,1403.0,
2719731,17742,7749,1404.0,
2719732,17743,7749,1405.0,
2719733,17744,7749,1406.0,
2719734,17745,7749,1407.0,
2719735,17746,7749,1408.0,
2719739,17747,7749,1409.0,
2719740,17748,7750,1166.0,
2720091,17749,7750,1167.0,
2720093,17750,7751,692.0,
2720185,17751,7751,693.0,
2720189,17752,7751,694.0,
2720190,17753,7751,695.0,
2720191,17754,7751,696.0,
2720192,17755,7752,2605.0,
2720193,17756,7752,2606.0,
2720194,17757,7752,2607.0,
2720195,17758,7752,2608.0,
2720331,17759,7753,3018.0,
2720334,17760,7753,3019.0,
2720548,17761,7754,1166.0,
2720899,17762,7754,1167.0,
2720901,17763,7755,1166.0,
2721252,17764,7755,1167.0,
2721254,17765,7756,978.0,
2721568,17766,7756,979.0,
2721569,17767,7757,2605.0,
2721570,17768,7757,2606.0,
2721571,17769,7757,2607.0,
2721572,17770,7757,2608.0,
2721708,17771,7758,978.0,
2722022,17772,7758,979.0,
2722023,17773,7759,1166.0,
2722374,17774,7759,1167.0,
2722376,17775,7760,1166.0,
2722727,17776,7760,1167.0,
2722729,17777,7761,978.0,
2723043,17778,7761,979.0,
2723044,17779,7762,2605.0,
2723045,17780,7762,2606.0,
2723046,17781,7762,2607.0,
2723047,17782,7762,2608.0,
2723183,17783,7763,1166.0,
2723534,17784,7763,1167.0,
2723536,17785,7764,978.0,
2723850,17786,7764,979.0,
2723851,17787,7765,2605.0,
2723852,17788,7765,2606.0,
2723853,17789,7765,2607.0,
2723854,17790,7765,2608.0,
2723990,17791,7766,1166.0,
2724341,17792,7766,1167.0,
2724343,17793,7767,978.0,
2724657,17794,7767,979.0,
2724658,17795,7768,2605.0,
2724659,17796,7768,2606.0,
2724660,17797,7768,2607.0,
2724661,17798,7768,2608.0,
2724797,17799,7769,1166.0,
2725148,17800,7769,1167.0,
2725150,17801,7770,978.0,
2725464,17802,7770,979.0,
2725465,17803,7771,2605.0,
2725466,17804,7771,2606.0,
2725467,17805,7771,2607.0,
2725468,17806,7771,2608.0,
2725604,17807,7772,1166.0,
2725955,17808,7772,1167.0,
2725957,17809,7773,978.0,
2726271,17810,7773,979.0,
2726272,17811,7774,2605.0,
2726273,17812,7774,2606.0,
2726274,17813,7774,2607.0,
2726275,17814,7774,2608.0,
2726411,17815,7775,47.0,
2727042,17816,7776,522.0,
2727148,17817,7776,523.0,
2727152,17818,7777,1402.0,
2727320,17819,7777,1403.0,
2727321,17820,7777,1404.0,
2727322,17821,7777,1405.0,
2727323,17822,7777,1406.0,
2727324,17823,7777,1407.0,
2727325,17824,7777,1408.0,
2727329,17825,7777,1409.0,
2727330,17826,7778,47.0,
2727961,17827,7779,978.0,
2728275,17828,7779,979.0,
2728276,17829,7780,1402.0,
2728444,17830,7780,1403.0,
2728445,17831,7780,1404.0,
2728446,17832,7780,1405.0,
2728447,17833,7780,1406.0,
2728448,17834,7780,1407.0,
2728449,17835,7780,1408.0,
2728453,17836,7780,1409.0,
2728454,17837,7781,3016.0,
2728455,17838,7781,3017.0,
2728456,17839,7781,3018.0,
2728457,17840,7782,1166.0,
2728808,17841,7782,1167.0,
2728810,17842,7783,1166.0,
2729161,17843,7783,1167.0,
2729163,17844,7784,978.0,
2729477,17845,7784,979.0,
2729478,17846,7785,2605.0,
2729479,17847,7785,2606.0,
2729480,17848,7785,2607.0,
2729481,17849,7785,2608.0,
2729617,17850,7786,47.0,
2730248,17851,7787,1402.0,
2730416,17852,7787,1403.0,
2730417,17853,7787,1404.0,
2730418,17854,7787,1405.0,
2730419,17855,7787,1406.0,
2730420,17856,7787,1407.0,
2730421,17857,7787,1408.0,
2730425,17858,7787,1409.0,
2730426,17859,7788,3016.0,
2730427,17860,7788,3017.0,
2730428,17861,7788,3018.0,
2730429,17862,7789,522.0,
2730535,17863,7789,523.0,
2730539,17864,7790,1402.0,
2730707,17865,7790,1403.0,
2730708,17866,7790,1404.0,
2730709,17867,7790,1405.0,
2730710,17868,7790,1406.0,
2730711,17869,7790,1407.0,
2730712,17870,7790,1408.0,
2730716,17871,7790,1409.0,
2730717,17872,7791,47.0,
2731348,17873,7792,522.0,
2731454,17874,7792,523.0,
2731458,17875,7793,3018.0,
2731461,17876,7793,3019.0,
2731675,17877,7794,47.0,
2732306,17878,7795,522.0,
2732412,17879,7795,523.0,
2732416,17880,7796,47.0,
2733047,17881,7797,3016.0,
2733048,17882,7797,3017.0,
2733049,17883,7797,3018.0,
2733050,17884,7798,522.0,
2733156,17885,7798,523.0,
2733160,17886,7799,1402.0,
2733328,17887,7799,1403.0,
2733329,17888,7799,1404.0,
2733330,17889,7799,1405.0,
2733331,17890,7799,1406.0,
2733332,17891,7799,1407.0,
2733333,17892,7799,1408.0,
2733337,17893,7799,1409.0,
2733338,17894,7800,47.0,
2733969,17895,7801,522.0,
2734075,17896,7801,523.0,
2734079,17897,7802,47.0,
2734710,17898,7803,978.0,
2735024,17899,7803,979.0,
2735025,17900,7804,1402.0,
2735193,17901,7804,1403.0,
2735194,17902,7804,1404.0,
2735195,17903,7804,1405.0,
2735196,17904,7804,1406.0,
2735197,17905,7804,1407.0,
2735198,17906,7804,1408.0,
2735202,17907,7804,1409.0,
2735203,17908,7805,522.0,
2735309,17909,7805,523.0,
2735313,17910,7806,1166.0,
2735664,17911,7806,1167.0,
2735666,17912,7807,1166.0,
2736017,17913,7807,1167.0,
2736019,17914,7808,978.0,
2736333,17915,7808,979.0,
2736334,17916,7809,2605.0,
2736335,17917,7809,2606.0,
2736336,17918,7809,2607.0,
2736337,17919,7809,2608.0,
2736473,17920,7810,1166.0,
2736824,17921,7810,1167.0,
2736826,17922,7811,692.0,
2736918,17923,7811,693.0,
2736922,17924,7811,694.0,
2736923,17925,7811,695.0,
2736924,17926,7811,696.0,
2736925,17927,7812,2605.0,
2736926,17928,7812,2606.0,
2736927,17929,7812,2607.0,
2736928,17930,7812,2608.0,
2737064,17931,7813,1166.0,
2737415,17932,7813,1167.0,
2737417,17933,7814,692.0,
2737509,17934,7814,693.0,
2737513,17935,7814,694.0,
2737514,17936,7814,695.0,
2737515,17937,7814,696.0,
2737516,17938,7815,2605.0,
2737517,17939,7815,2606.0,
2737518,17940,7815,2607.0,
2737519,17941,7815,2608.0,
2737655,17942,7816,978.0,
2737969,17943,7816,979.0,
2737970,17944,7817,692.0,
2738062,17945,7817,693.0,
2738066,17946,7817,694.0,
2738067,17947,7817,695.0,
2738068,17948,7817,696.0,
2738069,17949,7818,2605.0,
2738070,17950,7818,2606.0,
2738071,17951,7818,2607.0,
2738072,17952,7818,2608.0,
2738208,17953,7819,1402.0,
2738376,17954,7819,1403.0,
2738377,17955,7819,1404.0,
2738378,17956,7819,1405.0,
2738379,17957,7819,1406.0,
2738380,17958,7819,1407.0,
2738381,17959,7819,1408.0,
2738385,17960,7819,1409.0,
2738386,17961,7820,47.0,
2739017,17962,7821,522.0,
2739123,17963,7821,523.0,
2739127,17964,7822,692.0,
2739219,17965,7822,693.0,
2739223,17966,7822,694.0,
2739224,17967,7822,695.0,
2739225,17968,7822,696.0,
2739226,17969,7823,1166.0,
2739577,17970,7823,1167.0,
2739579,17971,7824,978.0,
2739893,17972,7824,979.0,
2739894,17973,7825,2605.0,
2739895,17974,7825,2606.0,
2739896,17975,7825,2607.0,
2739897,17976,7825,2608.0,
2740033,17977,7826,978.0,
2740347,17978,7826,979.0,
2740348,17979,7827,692.0,
2740440,17980,7827,693.0,
2740444,17981,7827,694.0,
2740445,17982,7827,695.0,
2740446,17983,7827,696.0,
2740447,17984,7828,2605.0,
2740448,17985,7828,2606.0,
2740449,17986,7828,2607.0,
2740450,17987,7828,2608.0,
2740586,17988,7829,1402.0,
2740754,17989,7829,1403.0,
2740755,17990,7829,1404.0,
2740756,17991,7829,1405.0,
2740757,17992,7829,1406.0,
2740758,17993,7829,1407.0,
2740759,17994,7829,1408.0,
2740763,17995,7829,1409.0,
2740764,17996,7830,47.0,
2741395,17997,7831,522.0,
2741501,17998,7831,523.0,
2741505,17999,7832,1402.0,
2741673,18000,7832,1403.0,
2741674,18001,7832,1404.0,
2741675,18002,7832,1405.0,
2741676,18003,7832,1406.0,
2741677,18004,7832,1407.0,
2741678,18005,7832,1408.0,
2741682,18006,7832,1409.0,
2741683,18007,7833,47.0,
2742314,18008,7834,522.0,
2742420,18009,7834,523.0,
2742424,18010,7835,1402.0,
2742592,18011,7835,1403.0,
2742593,18012,7835,1404.0,
2742594,18013,7835,1405.0,
2742595,18014,7835,1406.0,
2742596,18015,7835,1407.0,
2742597,18016,7835,1408.0,
2742601,18017,7835,1409.0,
2742602,18018,7836,47.0,
2743233,18019,7837,522.0,
2743339,18020,7837,523.0,
2743343,18021,7838,1402.0,
2743511,18022,7838,1403.0,
2743512,18023,7838,1404.0,
2743513,18024,7838,1405.0,
2743514,18025,7838,1406.0,
2743515,18026,7838,1407.0,
2743516,18027,7838,1408.0,
2743520,18028,7838,1409.0,
2743521,18029,7839,47.0,
2744152,18030,7840,522.0,
2744258,18031,7840,523.0,
2744262,18032,7841,1402.0,
2744430,18033,7841,1403.0,
2744431,18034,7841,1404.0,
2744432,18035,7841,1405.0,
2744433,18036,7841,1406.0,
2744434,18037,7841,1407.0,
2744435,18038,7841,1408.0,
2744439,18039,7841,1409.0,
2744440,18040,7842,47.0,
2745071,18041,7843,522.0,
2745177,18042,7843,523.0,
2745181,18043,7844,1166.0,
2745532,18044,7844,1167.0,
2745534,18045,7845,978.0,
2745848,18046,7845,979.0,
2745849,18047,7846,1166.0,
2746200,18048,7846,1167.0,
2746202,18049,7847,978.0,
2746516,18050,7847,979.0,
2746517,18051,7848,1402.0,
2746685,18052,7848,1403.0,
2746686,18053,7848,1404.0,
2746687,18054,7848,1405.0,
2746688,18055,7848,1406.0,
2746689,18056,7848,1407.0,
2746690,18057,7848,1408.0,
2746694,18058,7848,1409.0,
2746695,18059,7849,47.0,
2747326,18060,7850,522.0,
2747432,18061,7850,523.0,
2747436,18062,7851,1402.0,
2747604,18063,7851,1403.0,
2747605,18064,7851,1404.0,
2747606,18065,7851,1405.0,
2747607,18066,7851,1406.0,
2747608,18067,7851,1407.0,
2747609,18068,7851,1408.0,
2747613,18069,7851,1409.0,
2747614,18070,7852,47.0,
2748245,18071,7853,522.0,
2748351,18072,7853,523.0,
2748355,18073,7854,1402.0,
2748523,18074,7854,1403.0,
2748524,18075,7854,1404.0,
2748525,18076,7854,1405.0,
2748526,18077,7854,1406.0,
2748527,18078,7854,1407.0,
2748528,18079,7854,1408.0,
2748532,18080,7854,1409.0,
2748533,18081,7855,47.0,
2749164,18082,7856,522.0,
2749270,18083,7856,523.0,
2749274,18084,7857,1166.0,
2749625,18085,7857,1167.0,
2749627,18086,7858,978.0,
2749941,18087,7858,979.0,
2749942,18088,7859,2605.0,
2749943,18089,7859,2606.0,
2749944,18090,7859,2607.0,
2749945,18091,7859,2608.0,
2750081,18092,7860,1402.0,
2750249,18093,7860,1403.0,
2750250,18094,7860,1404.0,
2750251,18095,7860,1405.0,
2750252,18096,7860,1406.0,
2750253,18097,7860,1407.0,
2750254,18098,7860,1408.0,
2750258,18099,7860,1409.0,
2750259,18100,7861,47.0,
2750890,18101,7862,522.0,
2750996,18102,7862,523.0,
2751000,18103,7863,978.0,
2751314,18104,7863,979.0,
2751315,18105,7864,692.0,
2751407,18106,7864,693.0,
2751411,18107,7864,694.0,
2751412,18108,7864,695.0,
2751413,18109,7864,696.0,
2751414,18110,7865,2605.0,
2751415,18111,7865,2606.0,
2751416,18112,7865,2607.0,
2751417,18113,7865,2608.0,
2751553,18114,7866,1402.0,
2751721,18115,7866,1403.0,
2751722,18116,7866,1404.0,
2751723,18117,7866,1405.0,
2751724,18118,7866,1406.0,
2751725,18119,7866,1407.0,
2751726,18120,7866,1408.0,
2751730,18121,7866,1409.0,
2751731,18122,7867,47.0,
2752362,18123,7868,522.0,
2752468,18124,7868,523.0,
2752472,18125,7869,1402.0,
2752640,18126,7869,1403.0,
2752641,18127,7869,1404.0,
2752642,18128,7869,1405.0,
2752643,18129,7869,1406.0,
2752644,18130,7869,1407.0,
2752645,18131,7869,1408.0,
2752649,18132,7869,1409.0,
2752650,18133,7870,47.0,
2753281,18134,7871,522.0,
2753387,18135,7871,523.0,
2753391,18136,7872,1166.0,
2753742,18137,7872,1167.0,
2753744,18138,7873,978.0,
2754058,18139,7873,979.0,
2754059,18140,7874,2605.0,
2754060,18141,7874,2606.0,
2754061,18142,7874,2607.0,
2754062,18143,7874,2608.0,
2754198,18144,7875,1166.0,
2754549,18145,7875,1167.0,
2754551,18146,7876,978.0,
2754865,18147,7876,979.0,
2754866,18148,7877,2605.0,
2754867,18149,7877,2606.0,
2754868,18150,7877,2607.0,
2754869,18151,7877,2608.0,
2755005,18152,7878,978.0,
2755319,18153,7878,979.0,
2755320,18154,7879,692.0,
2755412,18155,7879,693.0,
2755416,18156,7879,694.0,
2755417,18157,7879,695.0,
2755418,18158,7879,696.0,
2755419,18159,7880,2605.0,
2755420,18160,7880,2606.0,
2755421,18161,7880,2607.0,
2755422,18162,7880,2608.0,
2755558,18163,7881,978.0,
2755872,18164,7881,979.0,
2755873,18165,7882,47.0,
2756504,18166,7883,1402.0,
2756672,18167,7883,1403.0,
2756673,18168,7883,1404.0,
2756674,18169,7883,1405.0,
2756675,18170,7883,1406.0,
2756676,18171,7883,1407.0,
2756677,18172,7883,1408.0,
2756681,18173,7883,1409.0,
2756682,18174,7884,47.0,
2757313,18175,7885,522.0,
2757419,18176,7885,523.0,
2757423,18177,7886,1402.0,
2757591,18178,7886,1403.0,
2757592,18179,7886,1404.0,
2757593,18180,7886,1405.0,
2757594,18181,7886,1406.0,
2757595,18182,7886,1407.0,
2757596,18183,7886,1408.0,
2757600,18184,7886,1409.0,
2757601,18185,7887,47.0,
2758232,18186,7888,1402.0,
2758400,18187,7888,1403.0,
2758401,18188,7888,1404.0,
2758402,18189,7888,1405.0,
2758403,18190,7888,1406.0,
2758404,18191,7888,1407.0,
2758405,18192,7888,1408.0,
2758409,18193,7888,1409.0,
2758410,18194,7889,47.0,
2759041,18195,7890,522.0,
2759147,18196,7890,523.0,
2759151,18197,7891,1402.0,
2759319,18198,7891,1403.0,
2759320,18199,7891,1404.0,
2759321,18200,7891,1405.0,
2759322,18201,7891,1406.0,
2759323,18202,7891,1407.0,
2759324,18203,7891,1408.0,
2759328,18204,7891,1409.0,
2759329,18205,7892,47.0,
2759960,18206,7893,522.0,
2760066,18207,7893,523.0,
2760070,18208,7894,1402.0,
2760238,18209,7894,1403.0,
2760239,18210,7894,1404.0,
2760240,18211,7894,1405.0,
2760241,18212,7894,1406.0,
2760242,18213,7894,1407.0,
2760243,18214,7894,1408.0,
2760247,18215,7894,1409.0,
2760248,18216,7895,47.0,
2760879,18217,7896,522.0,
2760985,18218,7896,523.0,
2760989,18219,7897,1402.0,
2761157,18220,7897,1403.0,
2761158,18221,7897,1404.0,
2761159,18222,7897,1405.0,
2761160,18223,7897,1406.0,
2761161,18224,7897,1407.0,
2761162,18225,7897,1408.0,
2761166,18226,7897,1409.0,
2761167,18227,7898,47.0,
2761798,18228,7899,522.0,
2761904,18229,7899,523.0,
2761908,18230,7900,1402.0,
2762076,18231,7900,1403.0,
2762077,18232,7900,1404.0,
2762078,18233,7900,1405.0,
2762079,18234,7900,1406.0,
2762080,18235,7900,1407.0,
2762081,18236,7900,1408.0,
2762085,18237,7900,1409.0,
2762086,18238,7901,47.0,
2762717,18239,7902,522.0,
2762823,18240,7902,523.0,
2762827,18241,7903,1402.0,
2762995,18242,7903,1403.0,
2762996,18243,7903,1404.0,
2762997,18244,7903,1405.0,
2762998,18245,7903,1406.0,
2762999,18246,7903,1407.0,
2763000,18247,7903,1408.0,
2763004,18248,7903,1409.0,
2763005,18249,7904,47.0,
2763636,18250,7905,522.0,
2763742,18251,7905,523.0,
2763746,18252,7906,978.0,
2764060,18253,7906,979.0,
2764061,18254,7907,692.0,
2764153,18255,7907,693.0,
2764157,18256,7907,694.0,
2764158,18257,7907,695.0,
2764159,18258,7907,696.0,
2764160,18259,7908,2605.0,
2764161,18260,7908,2606.0,
2764162,18261,7908,2607.0,
2764163,18262,7908,2608.0,
2764299,18263,7909,1402.0,
2764467,18264,7909,1403.0,
2764468,18265,7909,1404.0,
2764469,18266,7909,1405.0,
2764470,18267,7909,1406.0,
2764471,18268,7909,1407.0,
2764472,18269,7909,1408.0,
2764476,18270,7909,1409.0,
2764477,18271,7910,47.0,
2765108,18272,7911,522.0,
2765214,18273,7911,523.0,
2765218,18274,7912,1402.0,
2765386,18275,7912,1403.0,
2765387,18276,7912,1404.0,
2765388,18277,7912,1405.0,
2765389,18278,7912,1406.0,
2765390,18279,7912,1407.0,
2765391,18280,7912,1408.0,
2765395,18281,7912,1409.0,
2765396,18282,7913,47.0,
2766027,18283,7914,522.0,
2766133,18284,7914,523.0,
2766137,18285,7915,1402.0,
2766305,18286,7915,1403.0,
2766306,18287,7915,1404.0,
2766307,18288,7915,1405.0,
2766308,18289,7915,1406.0,
2766309,18290,7915,1407.0,
2766310,18291,7915,1408.0,
2766314,18292,7915,1409.0,
2766315,18293,7916,47.0,
2766946,18294,7917,522.0,
2767052,18295,7917,523.0,
2767056,18296,7918,1402.0,
2767224,18297,7918,1403.0,
2767225,18298,7918,1404.0,
2767226,18299,7918,1405.0,
2767227,18300,7918,1406.0,
2767228,18301,7918,1407.0,
2767229,18302,7918,1408.0,
2767233,18303,7918,1409.0,
2767234,18304,7919,47.0,
2767865,18305,7920,522.0,
2767971,18306,7920,523.0,
2767975,18307,7921,1402.0,
2768143,18308,7921,1403.0,
2768144,18309,7921,1404.0,
2768145,18310,7921,1405.0,
2768146,18311,7921,1406.0,
2768147,18312,7921,1407.0,
2768148,18313,7921,1408.0,
2768152,18314,7921,1409.0,
2768153,18315,7922,47.0,
2768784,18316,7923,522.0,
2768890,18317,7923,523.0,
2768894,18318,7924,1402.0,
2769062,18319,7924,1403.0,
2769063,18320,7924,1404.0,
2769064,18321,7924,1405.0,
2769065,18322,7924,1406.0,
2769066,18323,7924,1407.0,
2769067,18324,7924,1408.0,
2769071,18325,7924,1409.0,
2769072,18326,7925,47.0,
2769703,18327,7926,522.0,
2769809,18328,7926,523.0,
2769813,18329,7927,1402.0,
2769981,18330,7927,1403.0,
2769982,18331,7927,1404.0,
2769983,18332,7927,1405.0,
2769984,18333,7927,1406.0,
2769985,18334,7927,1407.0,
2769986,18335,7927,1408.0,
2769990,18336,7927,1409.0,
2769991,18337,7928,47.0,
2770622,18338,7929,522.0,
2770728,18339,7929,523.0,
2770732,18340,7930,1166.0,
2771083,18341,7930,1167.0,
2771085,18342,7931,978.0,
2771399,18343,7931,979.0,
2771400,18344,7932,1402.0,
2771568,18345,7932,1403.0,
2771569,18346,7932,1404.0,
2771570,18347,7932,1405.0,
2771571,18348,7932,1406.0,
2771572,18349,7932,1407.0,
2771573,18350,7932,1408.0,
2771577,18351,7932,1409.0,
2771578,18352,7933,47.0,
2772209,18353,7934,522.0,
2772315,18354,7934,523.0,
2772319,18355,7935,1402.0,
2772487,18356,7935,1403.0,
2772488,18357,7935,1404.0,
2772489,18358,7935,1405.0,
2772490,18359,7935,1406.0,
2772491,18360,7935,1407.0,
2772492,18361,7935,1408.0,
2772496,18362,7935,1409.0,
2772497,18363,7936,47.0,
2773128,18364,7937,522.0,
2773234,18365,7937,523.0,
2773238,18366,7938,1402.0,
2773406,18367,7938,1403.0,
2773407,18368,7938,1404.0,
2773408,18369,7938,1405.0,
2773409,18370,7938,1406.0,
2773410,18371,7938,1407.0,
2773411,18372,7938,1408.0,
2773415,18373,7938,1409.0,
2773416,18374,7939,47.0,
2774047,18375,7940,522.0,
2774153,18376,7940,523.0,
2774157,18377,7941,1402.0,
