assoc_id,old_person_id,new_person_id
7192,7192,1176
7193,7193,1176
7194,7194,1176
7195,7195,1176
7196,7196,1176
7197,7197,1176
7198,7198,1176
7199,7199,1176
7200,7200,1176
7201,7201,1176
7202,7202,1176
7203,7203,1176
7204,7204,1176
7205,7205,1176
7206,7206,1176
7207,7207,1176
7208,7208,1176
7209,7209,1176
7210,7210,1176
7211,7211,1176
7212,7212,1176
7213,7213,1176
7214,7214,1176
7215,7215,1176
7216,7216,1176
7217,7217,1176
7218,7218,1176
7219,7219,1176
7220,7220,1176
7221,7221,1176
7222,7222,1176
7223,7223,1176
7224,7224,1176
7225,7225,1176
7226,7226,1176
7227,7227,1176
7228,7228,1176
7229,7229,1176
7230,7230,1176
7231,7231,1176
7232,7232,1176
7233,7233,1176
7234,7234,1176
7235,7235,1176
7236,7236,1176
7237,7237,1176
7238,7238,1176
7239,7239,1176
7240,7240,1176
7241,7241,1176
7242,7242,1176
7243,7243,1176
7244,7244,1176
7245,7245,1176
7246,7246,1176
7247,7247,1176
7248,7248,1176
7249,7249,1176
7250,7250,1176
7251,7251,1176
7252,7252,1176
7253,7253,1176
7254,7254,1176
7255,7255,1176
7256,7256,1176
7257,7257,1176
7258,7258,1176
7259,7259,1176
7260,7260,1176
7261,7261,1176
7262,7262,1176
7263,7263,1176
7264,7264,1176
7265,7265,1176
7266,7266,1176
7267,7267,1176
7268,7268,1176
7269,7269,1176
7270,7270,1176
7271,7271,1176
7272,7272,1176
7273,7273,1176
7274,7274,1176
7275,7275,1176
7276,7276,1176
7277,7277,1176
7278,7278,1176
7279,7279,1176
7280,7280,1176
7281,7281,1176
7282,7282,1176
7283,7283,1176
7284,7284,1176
7285,7285,1176
7286,7286,1176
7287,7287,1176
7288,7288,1176
7289,7289,1176
7290,7290,1176
7291,7291,1176
7292,7292,1176
7293,7293,1176
7294,7294,1176
7295,7295,1176
7296,7296,1176
7297,7297,1176
7298,7298,1176
7299,7299,1176
7300,7300,1176
7301,7301,1176
7302,7302,1176
7303,7303,1176
7304,7304,1176
7305,7305,1176
7306,7306,1176
7307,7307,1176
7308,7308,1176
7309,7309,1176
7310,7310,1176
7311,7311,1176
7312,7312,1176
7313,7313,1176
7314,7314,1176
7315,7315,1176
7316,7316,1176
7317,7317,1176
7318,7318,1176
7319,7319,1176
7320,7320,1176
7321,7321,1176
7322,7322,1176
7323,7323,1176
7324,7324,1176
7325,7325,1176
7326,7326,1176
7327,7327,1176
7328,7328,1176
7329,7329,1176
7330,7330,1176
7331,7331,1176
7332,7332,1176
7333,7333,1176
7334,7334,1176
7335,7335,1176
7336,7336,1176
7337,7337,1176
7338,7338,1176
7339,7339,1176
7340,7340,1176
7341,7341,1176
7342,7342,1176
7343,7343,1176
7344,7344,1176
7345,7345,1176
7346,7346,1176
7347,7347,1176
7348,7348,1176
7349,7349,1176
7350,7350,1176
7351,7351,1176
7352,7352,1176
7353,7353,1176
7354,7354,1176
7355,7355,1176
7356,7356,1176
7357,7357,1176
7358,7358,1176
7359,7359,1176
7360,7360,1176
7361,7361,1176
7362,7362,1176
7363,7363,1176
7364,7364,1176
7365,7365,1176
7366,7366,1176
7367,7367,1176
7368,7368,1176
7369,7369,1176
7370,7370,1176
7371,7371,1176
7372,7372,1176
7373,7373,1176
7374,7374,1176
7375,7375,1176
7376,7376,1176
7377,7377,1176
7378,7378,1176
7379,7379,1176
7380,7380,1176
7381,7381,1176
7382,7382,1176
7383,7383,1176
7384,7384,1176
7385,7385,1176
7386,7386,1176
7387,7387,1176
7388,7388,1176
7389,7389,1176
7390,7390,1176
7391,7391,1176
7392,7392,1176
7393,7393,1176
7394,7394,1176
7395,7395,1176
7396,7396,1176
7397,7397,1176
7398,7398,1176
7399,7399,1176
7400,7400,1176
7401,7401,1176
7402,7402,1176
7403,7403,1176
7404,7404,1176
7405,7405,1176
7406,7406,1176
7407,7407,1176
7408,7408,1176
7409,7409,1176
7410,7410,1176
7411,7411,1176
7412,7412,1176
7413,7413,1176
7414,7414,1176
7415,7415,1176
7416,7416,1176
7417,7417,1176
7418,7418,1176
7419,7419,1176
7420,7420,1176
7421,7421,1176
7422,7422,1176
7423,7423,1176
7424,7424,1176
7425,7425,1176
7426,7426,1176
7427,7427,1176
7428,7428,1176
7429,7429,1176
7430,7430,1176
7431,7431,1176
7432,7432,1176
7433,7433,1176
7434,7434,1176
7435,7435,1176
7436,7436,1176
7437,7437,1176
7438,7438,1176
7439,7439,1176
7440,7440,1176
7441,7441,1176
7442,7442,1176
7443,7443,1176
7444,7444,1176
7445,7445,1176
7446,7446,1176
7447,7447,1176
7448,7448,1176
7449,7449,1176
7450,7450,1176
7451,7451,1176
7452,7452,1176
7453,7453,1176
7454,7454,1176
7455,7455,1176
7456,7456,1176
7457,7457,1176
7458,7458,1176
7459,7459,1176
7460,7460,1176
7461,7461,1176
7462,7462,1176
7463,7463,1176
7464,7464,1176
7465,7465,1176
7466,7466,1176
7467,7467,1176
7468,7468,1176
7469,7469,1176
7470,7470,1176
7471,7471,1176
7472,7472,1176
7473,7473,1176
7474,7474,1176
7475,7475,1176
7476,7476,1176
7477,7477,1176
7478,7478,1176
7479,7479,1176
7480,7480,1176
7481,7481,1176
7482,7482,1176
7483,7483,1176
7484,7484,1176
7485,7485,1176
7486,7486,1176
7487,7487,1176
7488,7488,1176
7489,7489,1176
7490,7490,1176
7491,7491,1176
7492,7492,1176
7493,7493,1176
7494,7494,1176
7495,7495,1176
7496,7496,1176
7497,7497,1176
7498,7498,1176
7499,7499,1176
7500,7500,1176
7501,7501,1176
7502,7502,1176
7503,7503,1176
7504,7504,1176
7505,7505,1176
7506,7506,1176
7507,7507,1176
7508,7508,1176
7509,7509,1176
7510,7510,1176
7511,7511,1176
7512,7512,1176
7513,7513,1176
7514,7514,1176
7515,7515,1176
7516,7516,1176
7517,7517,1176
7518,7518,1176
7519,7519,1176
7520,7520,1176
7521,7521,1176
7522,7522,1176
7523,7523,1176
7524,7524,1176
7525,7525,1176
7526,7526,1176
7527,7527,1176
7528,7528,1176
7529,7529,1176
7530,7530,1176
7531,7531,1176
7532,7532,1176
7533,7533,1176
7534,7534,1176
7535,7535,1176
7536,7536,1176
7537,7537,1176
7538,7538,1176
7539,7539,1176
7540,7540,1176
7541,7541,1176
7542,7542,1176
7543,7543,1176
7544,7544,1176
7545,7545,1176
7546,7546,1176
7547,7547,1176
7548,7548,1176
7549,7549,1176
7550,7550,1176
7551,7551,1176
7552,7552,1176
7553,7553,1176
7554,7554,1176
7555,7555,1176
7556,7556,1176
7557,7557,1176
7558,7558,1176
7559,7559,1176
7560,7560,1176
7561,7561,1176
7562,7562,1176
7563,7563,1176
7564,7564,1176
7565,7565,1176
7566,7566,1176
7567,7567,1176
7568,7568,1176
7569,7569,1176
7570,7570,1176
7571,7571,1176
7572,7572,1176
7573,7573,1176
7574,7574,1176
7575,7575,1176
7576,7576,1176
7577,7577,1176
7578,7578,1176
7579,7579,1176
7580,7580,1176
7581,7581,1176
7582,7582,1176
7583,7583,1176
7584,7584,1176
7585,7585,1176
7586,7586,1176
7587,7587,1176
7588,7588,1176
7589,7589,1176
7590,7590,1176
7591,7591,1176
7592,7592,1176
7593,7593,1176
7594,7594,1176
7595,7595,1176
7596,7596,1176
7597,7597,1176
7598,7598,1176
7599,7599,1176
7600,7600,1176
7601,7601,1176
7602,7602,1176
7603,7603,1176
7604,7604,1176
7605,7605,1176
7606,7606,1176
7607,7607,1176
7608,7608,1176
7609,7609,1176
7610,7610,1176
7611,7611,1176
7612,7612,1176
7613,7613,1176
7614,7614,1176
7615,7615,1176
7616,7616,1176
7617,7617,1176
7618,7618,1176
7619,7619,1176
7620,7620,1176
7621,7621,1176
7622,7622,1176
7623,7623,1176
7624,7624,1176
7625,7625,1176
7626,7626,1176
7627,7627,1176
7628,7628,1176
7629,7629,1176
7630,7630,1176
7631,7631,1176
7632,7632,1176
7633,7633,1176
7634,7634,1176
7635,7635,1176
7636,7636,1176
7637,7637,1176
7638,7638,1176
7639,7639,1176
7640,7640,1176
7641,7641,1176
7642,7642,1176
7643,7643,1176
7644,7644,1176
7645,7645,1176
7646,7646,1176
7647,7647,1176
7648,7648,1176
7649,7649,1176
7650,7650,1176
7651,7651,1176
7652,7652,1176
7653,7653,1176
7654,7654,1176
7655,7655,1176
7656,7656,1176
7657,7657,1176
7658,7658,1176
7659,7659,1176
7660,7660,1176
7661,7661,1176
7662,7662,1176
7663,7663,1176
7664,7664,1176
7665,7665,1176
7666,7666,1176
7667,7667,1176
7668,7668,1176
7669,7669,1176
7670,7670,1176
7671,7671,1176
7672,7672,1176
7673,7673,1176
7674,7674,1176
7675,7675,1176
7676,7676,1176
7677,7677,1176
7678,7678,1176
7679,7679,1176
7680,7680,1176
7681,7681,1176
7682,7682,1176
7683,7683,1176
7684,7684,1176
7685,7685,1176
7686,7686,1176
7687,7687,1176
7688,7688,1176
7689,7689,1176
7690,7690,1176
7691,7691,1176
7692,7692,1176
7693,7693,1176
7694,7694,1176
7695,7695,1176
7696,7696,1176
7697,7697,1176
7698,7698,1176
7699,7699,1176
7700,7700,1176
7701,7701,1176
7702,7702,1176
7703,7703,1176
7704,7704,1176
7705,7705,1176
7706,7706,1176
7707,7707,1176
7708,7708,1176
7709,7709,1176
7710,7710,1176
7711,7711,1176
7712,7712,1176
7713,7713,1176
7714,7714,1176
7715,7715,1176
7716,7716,1176
7717,7717,1177
7718,7718,1177
7719,7719,1177
7720,7720,1177
7721,7721,1178
7722,7722,1178
7723,7723,1178
7724,7724,1178
7725,7725,1178
7726,7726,1178
7727,7727,1178
7728,7728,1178
7729,7729,1178
7730,7730,1178
7731,7731,1178
7732,7732,1178
7733,7733,1179
7734,7734,1180
7735,7735,1181
7736,7736,1182
7737,7737,1183
7738,7738,1184
7739,7739,1184
7740,7740,1184
7741,7741,1185
7742,7742,1185
7743,7743,1185
7744,7744,1185
7745,7745,1186
7746,7746,1187
7747,7747,1187
7748,7748,1187
7749,7749,1187
7750,7750,1188
7751,7751,1189
7752,7752,1190
7753,7753,1191
7754,7754,1192
7755,7755,1193
7756,7756,1194
7757,7757,1195
7758,7758,1196
7759,7759,1196
7760,7760,1196
7761,7761,1197
7762,7762,1197
7763,7763,1197
7764,7764,1197
7765,7765,1198
7766,7766,1198
7767,7767,1198
7768,7768,1199
7769,7769,1199
7770,7770,1199
7771,7771,1200
7772,7772,1200
7773,7773,1200
7774,7774,1200
7775,7775,1201
7776,7776,1201
7777,7777,1201
7778,7778,1201
7779,7779,1202
7780,7780,1202
7781,7781,1202
7782,7782,1202
7783,7783,1203
7784,7784,1203
7785,7785,1203
7786,7786,1203
7787,7787,1204
7788,7788,1205
7789,7789,1206
7790,7790,1206
7791,7791,1207
7792,7792,1207
7793,7793,1207
7794,7794,1207
7795,7795,1208
7796,7796,1209
7797,7797,1210
7798,7798,1210
7799,7799,1210
7800,7800,1210
7801,7801,1211
7802,7802,1212
7803,7803,1212
7804,7804,1212
7805,7805,1212
7806,7806,1213
7807,7807,1213
7808,7808,1213
7809,7809,1213
7810,7810,1214
7811,7811,1214
7812,7812,1214
7813,7813,1214
7814,7814,1214
7815,7815,1214
7816,7816,1214
7817,7817,1214
7818,7818,1214
7819,7819,1214
7820,7820,1214
7821,7821,1214
7822,7822,1214
7823,7823,1214
7824,7824,1214
7825,7825,1214
7826,7826,1214
7827,7827,1214
7828,7828,1214
7829,7829,1214
7830,7830,1214
7831,7831,1214
7832,7832,1214
7833,7833,1214
7834,7834,1214
7835,7835,1214
7836,7836,1214
7837,7837,1214
7838,7838,1214
7839,7839,1214
7840,7840,1214
7841,7841,1214
7842,7842,1214
7843,7843,1214
7844,7844,1214
7845,7845,1214
7846,7846,1214
7847,7847,1214
7848,7848,1214
7849,7849,1214
7850,7850,1214
7851,7851,1214
7852,7852,1214
7853,7853,1214
7854,7854,1214
7855,7855,1214
7856,7856,1214
7857,7857,1214
7858,7858,1214
7859,7859,1214
7860,7860,1214
7861,7861,1214
7862,7862,1214
7863,7863,1215
7864,7864,1215
7865,7865,1215
7866,7866,1215
7867,7867,1215
7868,7868,1216
7869,7869,1216
7870,7870,1217
7871,7871,1217
7872,7872,1217
7873,7873,1218
7874,7874,1219
7875,7875,1219
7876,7876,1219
7877,7877,1220
7878,7878,1220
7879,7879,1220
7880,7880,1221
7881,7881,1221
7882,7882,1221
7883,7883,1222
7884,7884,1223
7885,7885,1224
7886,7886,1225
7887,7887,1225
7888,7888,1225
7889,7889,1225
7890,7890,1226
7891,7891,1227
7892,7892,1227
7893,7893,1227
7894,7894,1228
7895,7895,1228
7896,7896,1228
7897,7897,1229
7898,7898,1230
7899,7899,1230
7900,7900,1230
7901,7901,1231
7902,7902,1231
7903,7903,1231
7904,7904,1232
7905,7905,1233
7906,7906,1233
7907,7907,1233
7908,7908,1233
7909,7909,1234
7910,7910,1234
7911,7911,1234
7912,7912,1235
7913,7913,1235
7914,7914,1235
7915,7915,1236
7916,7916,1236
7917,7917,1236
7918,7918,1237
7919,7919,1238
7920,7920,1238
7921,7921,1239
7922,7922,1239
7923,7923,1239
7924,7924,1240
7925,7925,1240
7926,7926,1240
7927,7927,1240
7928,7928,1241
7929,7929,1241
7930,7930,1241
7931,7931,1241
7932,7932,1242
7933,7933,1242
7934,7934,1242
7935,7935,1242
7936,7936,1242
7937,7937,1242
7938,7938,1242
7939,7939,1242
7940,7940,1242
7941,7941,1242
7942,7942,1242
7943,7943,1242
7944,7944,1242
7945,7945,1242
7946,7946,1242
7947,7947,1242
7948,7948,1242
7949,7949,1242
7950,7950,1242
7951,7951,1242
7952,7952,1243
7953,7953,1243
7954,7954,1243
7955,7955,1243
7956,7956,1244
7957,7957,1244
7958,7958,1244
7959,7959,1244
7960,7960,1245
7961,7961,1245
7962,7962,1245
7963,7963,1245
7964,7964,1246
7965,7965,1247
7966,7966,1248
7967,7967,1248
7968,7968,1248
7969,7969,1249
7970,7970,1250
7971,7971,1251
7972,7972,1252
7973,7973,1252
7974,7974,1252
7975,7975,1253
7976,7976,1254
7977,7977,1254
7978,7978,1254
7979,7979,1254
7980,7980,1255
7981,7981,1255
7982,7982,1255
7983,7983,1255
7984,7984,1256
7985,7985,1256
7986,7986,1256
7987,7987,1256
7988,7988,1257
7989,7989,1258
7990,7990,1258
7991,7991,1258
7992,7992,1259
7993,7993,1259
7994,7994,1259
7995,7995,1260
7996,7996,1260
7997,7997,1261
7998,7998,1262
7999,7999,1262
8000,8000,1263
8001,8001,1264
8002,8002,1264
8003,8003,1264
8004,8004,1264
8005,8005,1264
8006,8006,1265
8007,8007,1266
8008,8008,1266
8009,8009,1266
8010,8010,1266
8011,8011,1267
8012,8012,1268
8013,8013,1268
8014,8014,1268
8015,8015,1268
8016,8016,1269
8017,8017,1270
8018,8018,1270
8019,8019,1271
8020,8020,1271
8021,8021,1272
8022,8022,1272
8023,8023,1272
8024,8024,1272
8025,8025,1273
8026,8026,1274
8027,8027,1275
8028,8028,1275
8029,8029,1275
8030,8030,1275
8031,8031,1276
8032,8032,1276
8033,8033,1276
8034,8034,1276
8035,8035,1276
8036,8036,1276
8037,8037,1276
8038,8038,1276
8039,8039,1276
8040,8040,1276
8041,8041,1276
8042,8042,1276
8043,8043,1276
8044,8044,1276
8045,8045,1277
8046,8046,1278
8047,8047,1278
8048,8048,1278
8049,8049,1279
8050,8050,1280
8051,8051,1281
8052,8052,1282
8053,8053,1282
8054,8054,1283
8055,8055,1283
8056,8056,1283
8057,8057,1284
8058,8058,1284
8059,8059,1285
8060,8060,1286
8061,8061,1287
8062,8062,1288
8063,8063,1288
8064,8064,1288
8065,8065,1289
8066,8066,1290
8067,8067,1291
8068,8068,1292
8069,8069,1292
8070,8070,1292
8071,8071,1293
8072,8072,1294
8073,8073,1294
8074,8074,1294
8075,8075,1295
8076,8076,1296
8077,8077,1296
8078,8078,1296
8079,8079,1296
8080,8080,1297
8081,8081,1298
8082,8082,1298
8083,8083,1298
8084,8084,1299
8085,8085,1299
8086,8086,1299
8087,8087,1299
8088,8088,1300
8089,8089,1300
8090,8090,1300
8091,8091,1301
8092,8092,1301
8093,8093,1301
8094,8094,1301
8095,8095,1302
8096,8096,1302
8097,8097,1302
8098,8098,1302
8099,8099,1303
8100,8100,1303
8101,8101,1303
8102,8102,1303
8103,8103,1304
8104,8104,1304
8105,8105,1304
8106,8106,1304
8107,8107,1304
8108,8108,1304
8109,8109,1305
8110,8110,1306
8111,8111,1307
8112,8112,1308
8113,8113,1309
8114,8114,1310
8115,8115,1311
8116,8116,1311
8117,8117,1312
8118,8118,1313
8119,8119,1313
8120,8120,1313
8121,8121,1314
8122,8122,1314
8123,8123,1314
8124,8124,1314
8125,8125,1314
8126,8126,1314
8127,8127,1315
8128,8128,1315
8129,8129,1315
8130,8130,1316
8131,8131,1316
8132,8132,1316
8133,8133,1316
8134,8134,1317
8135,8135,1317
8136,8136,1317
8137,8137,1318
8138,8138,1319
8139,8139,1320
8140,8140,1321
8141,8141,1321
8142,8142,1321
8143,8143,1322
8144,8144,1323
8145,8145,1323
8146,8146,1323
8147,8147,1323
8148,8148,1324
8149,8149,1324
8150,8150,1325
8151,8151,1326
8152,8152,1326
8153,8153,1326
8154,8154,1327
8155,8155,1327
8156,8156,1327
8157,8157,1328
8158,8158,1328
8159,8159,1328
8160,8160,1328
8161,8161,1329
8162,8162,1330
8163,8163,1331
8164,8164,1331
8165,8165,1331
8166,8166,1331
8167,8167,1332
8168,8168,1332
8169,8169,1332
8170,8170,1332
8171,8171,1333
8172,8172,1333
8173,8173,1333
8174,8174,1333
8175,8175,1334
8176,8176,1335
8177,8177,1336
8178,8178,1337
8179,8179,1337
8180,8180,1337
8181,8181,1337
8182,8182,1338
8183,8183,1338
8184,8184,1338
8185,8185,1338
8186,8186,1338
8187,8187,1338
8188,8188,1338
8189,8189,1338
8190,8190,1338
8191,8191,1339
8192,8192,1340
8193,8193,1340
8194,8194,1340
8195,8195,1340
8196,8196,1340
8197,8197,1340
8198,8198,1341
8199,8199,1342
8200,8200,1343
8201,8201,1344
8202,8202,1345
8203,8203,1345
8204,8204,1345
8205,8205,1346
8206,8206,1347
8207,8207,1348
8208,8208,1348
8209,8209,1349
8210,8210,1350
8211,8211,1351
8212,8212,1351
8213,8213,1351
8214,8214,1351
8215,8215,1351
8216,8216,1351
8217,8217,1351
8218,8218,1351
8219,8219,1351
8220,8220,1352
8221,8221,1352
8222,8222,1352
8223,8223,1352
8224,8224,1353
8225,8225,1354
8226,8226,1354
8227,8227,1355
8228,8228,1355
8229,8229,1355
8230,8230,1355
8231,8231,1355
8232,8232,1355
8233,8233,1355
8234,8234,1355
8235,8235,1355
8236,8236,1356
8237,8237,1357
8238,8238,1358
8239,8239,1359
8240,8240,1359
8241,8241,1359
8242,8242,1359
8243,8243,1359
8244,8244,1359
8245,8245,1359
8246,8246,1360
8247,8247,1361
8248,8248,1361
8249,8249,1362
8250,8250,1363
8251,8251,1364
8252,8252,1365
8253,8253,1366
8254,8254,1366
8255,8255,1366
8256,8256,1366
8257,8257,1366
8258,8258,1366
8259,8259,1366
8260,8260,1366
8261,8261,1366
8262,8262,1367
8263,8263,1367
8264,8264,1368
8265,8265,1369
8266,8266,1369
8267,8267,1369
8268,8268,1369
8269,8269,1370
8270,8270,1371
8271,8271,1371
8272,8272,1371
8273,8273,1371
8274,8274,1372
8275,8275,1372
8276,8276,1372
8277,8277,1373
8278,8278,1373
8279,8279,1374
8280,8280,1375
8281,8281,1375
8282,8282,1375
8283,8283,1376
8284,8284,1376
8285,8285,1377
8286,8286,1377
8287,8287,1377
8288,8288,1378
8289,8289,1379
8290,8290,1380
8291,8291,1381
8292,8292,1382
8293,8293,1383
8294,8294,1383
8295,8295,1383
8296,8296,1383
8297,8297,1384
8298,8298,1385
8299,8299,1386
8300,8300,1387
8301,8301,1387
8302,8302,1387
8303,8303,1387
8304,8304,1388
8305,8305,1389
8306,8306,1389
8307,8307,1390
8308,8308,1390
8309,8309,1390
8310,8310,1390
8311,8311,1390
8312,8312,1390
8313,8313,1390
8314,8314,1390
8315,8315,1390
8316,8316,1390
8317,8317,1390
8318,8318,1391
8319,8319,1392
8320,8320,1392
8321,8321,1393
8322,8322,1394
8323,8323,1394
8324,8324,1394
8325,8325,1394
8326,8326,1395
8327,8327,1396
8328,8328,1396
8329,8329,1397
8330,8330,1397
8331,8331,1397
8332,8332,1397
8333,8333,1398
8334,8334,1398
8335,8335,1398
8336,8336,1399
8337,8337,1399
8338,8338,1399
8339,8339,1400
8340,8340,1400
8341,8341,1400
8342,8342,1400
8343,8343,1401
8344,8344,1401
8345,8345,1401
8346,8346,1402
8347,8347,1402
8348,8348,1402
8349,8349,1402
8350,8350,1402
8351,8351,1402
8352,8352,1402
8353,8353,1402
8354,8354,1402
8355,8355,1402
8356,8356,1402
8357,8357,1402
8358,8358,1402
8359,8359,1402
8360,8360,1402
8361,8361,1402
8362,8362,1402
8363,8363,1402
8364,8364,1402
8365,8365,1402
8366,8366,1402
8367,8367,1402
8368,8368,1402
8369,8369,1402
8370,8370,1402
8371,8371,1402
8372,8372,1402
8373,8373,1402
8374,8374,1402
8375,8375,1402
8376,8376,1402
8377,8377,1402
8378,8378,1402
8379,8379,1402
8380,8380,1402
8381,8381,1402
8382,8382,1402
8383,8383,1402
8384,8384,1402
8385,8385,1402
8386,8386,1402
8387,8387,1402
8388,8388,1402
8389,8389,1402
8390,8390,1402
8391,8391,1402
8392,8392,1402
8393,8393,1402
8394,8394,1402
8395,8395,1402
8396,8396,1402
8397,8397,1402
8398,8398,1402
8399,8399,1402
8400,8400,1402
8401,8401,1402
8402,8402,1402
8403,8403,1402
8404,8404,1402
8405,8405,1402
8406,8406,1402
8407,8407,1402
8408,8408,1402
8409,8409,1402
8410,8410,1402
8411,8411,1402
8412,8412,1402
8413,8413,1402
8414,8414,1402
8415,8415,1402
8416,8416,1402
8417,8417,1402
8418,8418,1402
8419,8419,1402
8420,8420,1402
8421,8421,1402
8422,8422,1402
8423,8423,1402
8424,8424,1402
8425,8425,1402
8426,8426,1402
8427,8427,1402
8428,8428,1402
8429,8429,1402
8430,8430,1402
8431,8431,1402
8432,8432,1402
8433,8433,1402
8434,8434,1402
8435,8435,1402
8436,8436,1402
8437,8437,1402
8438,8438,1402
8439,8439,1402
8440,8440,1402
8441,8441,1402
8442,8442,1402
8443,8443,1402
8444,8444,1402
8445,8445,1402
8446,8446,1402
8447,8447,1402
8448,8448,1402
8449,8449,1402
8450,8450,1402
8451,8451,1402
8452,8452,1402
8453,8453,1402
8454,8454,1402
8455,8455,1402
8456,8456,1402
8457,8457,1402
8458,8458,1402
8459,8459,1402
8460,8460,1402
8461,8461,1402
8462,8462,1402
8463,8463,1402
8464,8464,1402
8465,8465,1402
8466,8466,1402
8467,8467,1402
8468,8468,1402
8469,8469,1402
8470,8470,1402
8471,8471,1402
8472,8472,1402
8473,8473,1402
8474,8474,1402
8475,8475,1402
8476,8476,1402
8477,8477,1402
8478,8478,1402
8479,8479,1402
8480,8480,1402
8481,8481,1402
8482,8482,1402
8483,8483,1402
8484,8484,1402
8485,8485,1402
8486,8486,1402
8487,8487,1402
8488,8488,1402
8489,8489,1402
8490,8490,1402
8491,8491,1402
8492,8492,1402
8493,8493,1402
8494,8494,1402
8495,8495,1402
8496,8496,1402
8497,8497,1402
8498,8498,1402
8499,8499,1402
8500,8500,1402
8501,8501,1402
8502,8502,1402
8503,8503,1402
8504,8504,1402
8505,8505,1402
8506,8506,1402
8507,8507,1402
8508,8508,1402
8509,8509,1402
8510,8510,1402
8511,8511,1402
8512,8512,1402
8513,8513,1402
8514,8514,1402
8515,8515,1402
8516,8516,1402
8517,8517,1402
8518,8518,1402
8519,8519,1402
8520,8520,1402
8521,8521,1402
8522,8522,1402
8523,8523,1402
8524,8524,1403
8525,8525,1404
8526,8526,1405
8527,8527,1406
8528,8528,1407
8529,8529,1408
8530,8530,1408
8531,8531,1408
8532,8532,1408
8533,8533,1409
8534,8534,1409
8535,8535,1409
8536,8536,1410
8537,8537,1410
8538,8538,1410
8539,8539,1411
8540,8540,1411
8541,8541,1411
8542,8542,1412
8543,8543,1413
8544,8544,1413
8545,8545,1413
8546,8546,1414
8547,8547,1415
8548,8548,1416
8549,8549,1416
8550,8550,1416
8551,8551,1417
8552,8552,1417
8553,8553,1417
8554,8554,1418
8555,8555,1418
8556,8556,1418
8557,8557,1419
8558,8558,1419
8559,8559,1419
8560,8560,1419
8561,8561,1420
8562,8562,1421
8563,8563,1421
8564,8564,1421
8565,8565,1421
8566,8566,1422
8567,8567,1422
8568,8568,1422
8569,8569,1422
8570,8570,1423
8571,8571,1423
8572,8572,1423
8573,8573,1423
8574,8574,1424
8575,8575,1425
8576,8576,1426
8577,8577,1427
8578,8578,1427
8579,8579,1427
8580,8580,1427
8581,8581,1428
8582,8582,1429
8583,8583,1429
8584,8584,1429
8585,8585,1430
8586,8586,1431
8587,8587,1431
8588,8588,1431
8589,8589,1432
8590,8590,1433
8591,8591,1433
8592,8592,1433
8593,8593,1433
8594,8594,1434
8595,8595,1434
8596,8596,1434
8597,8597,1434
8598,8598,1435
8599,8599,1436
8600,8600,1436
8601,8601,1436
8602,8602,1436
8603,8603,1436
8604,8604,1436
8605,8605,1436
8606,8606,1437
8607,8607,1438
8608,8608,1438
8609,8609,1439
8610,8610,1439
8611,8611,1440
8612,8612,1440
8613,8613,1440
8614,8614,1440
8615,8615,1441
8616,8616,1441
8617,8617,1441
8618,8618,1441
8619,8619,1442
8620,8620,1442
8621,8621,1443
8622,8622,1444
8623,8623,1444
8624,8624,1444
8625,8625,1445
8626,8626,1445
8627,8627,1445
8628,8628,1446
8629,8629,1446
8630,8630,1446
8631,8631,1447
8632,8632,1448
8633,8633,1449
8634,8634,1450
8635,8635,1450
8636,8636,1450
8637,8637,1450
8638,8638,1451
8639,8639,1451
8640,8640,1451
8641,8641,1451
8642,8642,1452
8643,8643,1453
8644,8644,1454
8645,8645,1454
8646,8646,1454
8647,8647,1455
8648,8648,1456
8649,8649,1456
8650,8650,1456
8651,8651,1456
8652,8652,1457
8653,8653,1457
8654,8654,1457
8655,8655,1457
8656,8656,1458
8657,8657,1458
8658,8658,1459
8659,8659,1459
8660,8660,1459
8661,8661,1459
8662,8662,1459
8663,8663,1459
8664,8664,1459
8665,8665,1459
8666,8666,1460
8667,8667,1460
8668,8668,1460
8669,8669,1461
8670,8670,1462
8671,8671,1463
8672,8672,1464
8673,8673,1465
8674,8674,1466
8675,8675,1466
8676,8676,1466
8677,8677,1467
8678,8678,1467
8679,8679,1467
8680,8680,1468
8681,8681,1468
8682,8682,1468
8683,8683,1468
8684,8684,1469
8685,8685,1469
8686,8686,1469
8687,8687,1469
8688,8688,1470
8689,8689,1470
8690,8690,1470
8691,8691,1470
8692,8692,1471
8693,8693,1471
8694,8694,1472
8695,8695,1473
8696,8696,1474
8697,8697,1475
8698,8698,1476
8699,8699,1477
8700,8700,1478
8701,8701,1478
8702,8702,1478
8703,8703,1479
8704,8704,1479
8705,8705,1479
8706,8706,1480
8707,8707,1481
8708,8708,1481
8709,8709,1481
8710,8710,1481
8711,8711,1482
8712,8712,1482
8713,8713,1483
8714,8714,1483
8715,8715,1483
8716,8716,1484
8717,8717,1484
8718,8718,1484
8719,8719,1484
8720,8720,1484
8721,8721,1484
8722,8722,1484
8723,8723,1484
8724,8724,1484
8725,8725,1484
8726,8726,1484
8727,8727,1485
8728,8728,1485
8729,8729,1485
8730,8730,1485
8731,8731,1485
8732,8732,1485
8733,8733,1485
8734,8734,1485
8735,8735,1485
8736,8736,1485
8737,8737,1485
8738,8738,1485
8739,8739,1485
8740,8740,1485
8741,8741,1485
8742,8742,1485
8743,8743,1485
8744,8744,1485
